"Product Id","Category","Sub Category","Type","Brand","Product Name","UPC Code","Product Description","Price","Tax","Store","Size","UOM","Image","Spice Level","Aisle No."
"5172","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Dare","Dare Grainsfirst Whole Grain Crackers","","Dare Grainsfirst Whole Grain Crackers","3.13","0.0","Market Basket","8.8 oz","8.8 oz","No Image.jpg","","6"
"405","Laundry & Paper Goods","Paper Goods","Bathroom Tissues / Toilet Paper","Earth First","Earth First Recycled Paper Bath Tissue","","Earth First Recycled Paper Bath Tissue","2.99","1.0","Market Basket","4 count","4 count","No Image.jpg","","14"
"574","Laundry & Paper Goods","Laundry","Laundry Detergent","Downy","Downy infusions ROMANTIC White Tea & Peony 48 loads Laundry Detergent","","Downy infusions ROMANTIC White Tea & Peony 48 loads Laundry Detergent","7.49","1.0","Market Basket","0.96 L","0.96 L","No Image.jpg","","15"
"5027","Chips, Cookies & Snacks","Chips & Fruit Snacks","Ready Popcorn","Wise","Wise Popcorn White Cheddar","","Wise Popcorn White Cheddar","3.91","0.0","Market Basket","6 oz","6 oz","No Image.jpg","","0"
"13031","Breakfast & Dairy","Cereal","Cereal","Hannaford","Hannaford Apple Dapples Cereal","","Hannaford Apple Dapples Cereal","3.69","0.0","Market Basket","1.5 oz","1.5 oz","No Image.jpg","","5"
"6023","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Red Bull","Red Bull Energy Drink","","Red Bull Energy Drink","2.49","0.0","Market Basket","8.4 fl oz","8.4 fl oz","No Image.jpg","","17"
"6367","Beverages & Juices","Soft Drinks & Seltzers","Seltzer","Polar","Polar Seltzer Black Cherry","","Polar Seltzer Black Cherry","3.74","0.0","Market Basket","6 x 16.9 fl oz","6 x 16.9 fl oz","No Image.jpg","","11"
"5957","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","Mr & Mrs T","Mr & Mrs T Original Bloody Mary Mix","","Mr & Mrs T Original Bloody Mary Mix","4.99","0.0","Market Basket","1 L","1 L","No Image.jpg","","17"
"5250","Chips, Cookies & Snacks","Chips & Fruit Snacks","Ready Popcorn","LATE JULY","LATE JULY White Cheddar Organic Popcorn","","LATE JULY White Cheddar Organic Popcorn","4.69","0.0","Market Basket","4.4 oz","4.4 oz","No Image.jpg","","0"
"4197","Meat & Seafood","Packaged Meat & Seafood","Chicken Breast","Fresh","Perdue Fresh Chicken Breast","","Perdue Fresh Chicken Breast","4.59","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","22"
"6546","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","Dang","Dang Original Coconut Chips","","Dang Original Coconut Chips","4.99","0.0","Market Basket","3.17 oz","3.17 oz","No Image.jpg","","6"
"5329","Breakfast & Dairy","Bars & Pastries","Breakfast Bars","Nature's Bakery","Nature's Bakery Fig Bar Apple Cinnamon","","Nature's Bakery Fig Bar Apple Cinnamon","4.69","0.0","Market Basket","6 x 2 oz","6 x 2 oz","No Image.jpg","","6"
"4376","Meat & Seafood","Meat & Seafood Counter","Turkey Breast","Thin 'n Trim","Thin 'n Trim Thinly Sliced Smoked Turkey Breast","","Thin 'n Trim Thinly Sliced Smoked Turkey Breast","4.39","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","22"
"5088","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Mi-Del","Mi Del Vanilla Snaps","","Mi Del Vanilla Snaps","5.47","0.0","Market Basket","10 oz","10 oz","No Image.jpg","","6"
"5254","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","LATE JULY","LATE JULY Cantina Style Yellow Corn Tortilla Chips","","LATE JULY Cantina Style Yellow Corn Tortilla Chips","4.67","0.0","Market Basket","9 oz","9 oz","No Image.jpg","","0"
"5050","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Keebler","Keebler Deluxe Grahams Original","","Keebler Deluxe Grahams Original","3.91","0.0","Market Basket","12.5 oz","12.5 oz","No Image.jpg","","6"
"605","Laundry & Paper Goods","Paper Goods","Bathroom Tissues / Toilet Paper","Charmin","Charmin Ultra Strong Toilet Paper 9 Mega Rolls","","Charmin Ultra Strong Toilet Paper 9 Mega Rolls","16.24","1.0","Market Basket","9 count","9 count","No Image.jpg","","14"
"5325","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Nabisco","Nabisco Teddy Grahams Cinnamon Graham Snacks","","Nabisco Teddy Grahams Cinnamon Graham Snacks","4.69","0.0","Market Basket","10 oz","10 oz","No Image.jpg","","6"
"5128","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Pepperidge Farm Milano","Pepperidge Farm Lemon Flavored Chocolate Cookies","","Pepperidge Farm Lemon Flavored Chocolate Cookies","4.69","0.0","Market Basket","7 oz","7 oz","No Image.jpg","","6"
"569","Laundry & Paper Goods","Laundry","Laundry Detergent","Downy","Ultra Downy april fresh 60 Loads Laundry Detergent","","Ultra Downy april fresh 60 Loads Laundry Detergent","6.86","1.0","Market Basket","1.53 L","1.53 L","No Image.jpg","","15"
"5405","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Back to Nature","Back to Nature Organic Roasted Garlic & Herb Stoneground Wheat Cracker","","Back to Nature Organic Roasted Garlic & Herb Stoneground Wheat Cracker","6.23","0.0","Market Basket","6 oz","6 oz","No Image.jpg","","6"
"4883","Chips, Cookies & Snacks","Chips & Fruit Snacks","Ready Popcorn","Lay's","Lay's Poppables Honey Bbq Crispy Potato Bites","","Lay's Poppables Honey Bbq Crispy Potato Bites","3.91","0.0","Market Basket","5 oz","5 oz","No Image.jpg","","0"
"6529","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","Sunmaid","Sunmaid Mini Snacks","","Sunmaid Mini Snacks","2.49","0.0","Market Basket","6 oz","6 oz","No Image.jpg","","6"
"6336","Beverages & Juices","Soft Drinks & Seltzers","Seltzer","Polar","Polar Lemon Seltzer","","Polar Lemon Seltzer","1.24","0.0","Market Basket","2 L","2 L","No Image.jpg","","11"
"5231","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Nabisco","Nabiso 60% Less Fat Reduced Fat Nilla Wafers","","Nabiso 60% Less Fat Reduced Fat Nilla Wafers","5.14","0.0","Market Basket","11 oz","11 oz","No Image.jpg","","6"
"5185","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Keebler","Keebler Chips Deluxe Peanut Butter Cup","","Keebler Chips Deluxe Peanut Butter Cup","3.91","0.0","Market Basket","11.6 oz","11.6 oz","No Image.jpg","","6"
"6165","Beverages & Juices","Soft Drinks & Seltzers","Soft Drinks","Pepsi","Pepsi Wild Cherry","","Pepsi Wild Cherry","2.5","0.0","Market Basket","2 L","2 L","No Image.jpg","","17"
"5255","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","LATE JULY","LATE JULY Cantina Style White Corn Tortilla Chips","","LATE JULY Cantina Style White Corn Tortilla Chips","4.67","0.0","Market Basket","9 oz","9 oz","No Image.jpg","","0"
"5942","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","Cocktail Artist","Cocktail Artist Pina Colada Premium Mix","","Cocktail Artist Pina Colada Premium Mix","6.24","0.0","Market Basket","1 L","1 L","No Image.jpg","","17"
"5287","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","Pringles","Pringles Wavy Classic Salted","","Pringles Wavy Classic Salted","2.08","0.0","Market Basket","4.5 oz","4.5 oz","No Image.jpg","","0"
"5906","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","StarBucks","Starbucks Frappuccino Vanilla Almondmilk","","Starbucks Frappuccino Vanilla Almondmilk","3.36","0.0","Market Basket","13.7 fl oz","13.7 fl oz","No Image.jpg","","17"
"5931","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","Loco Coffee Co.","Loco Coffee Co. Maple Cold Brew Coffee + Maple Water","","Loco Coffee Co. Maple Cold Brew Coffee + Maple Water","3.74","0.0","Market Basket","12 fl oz","12 fl oz","No Image.jpg","","17"
"6031","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Red Bull","Red Bull Orange Edition - Tangerine","","Red Bull Orange Edition - Tangerine","3.13","0.0","Market Basket","12 fl oz","12 fl oz","No Image.jpg","","17"
"410","Laundry & Paper Goods","Paper Goods","Bathroom Tissues / Toilet Paper","Scott","Scott Unscented Bathroom Tissue","","Scott Unscented Bathroom Tissue","4.36","1.0","Market Basket","4 count","4 count","No Image.jpg","","14"
"3508","Fresh Produce","Fresh Organic Vegetables","Mushroom","Market Basket","Organic Whole White mushrooms","","Organic Whole White mushrooms","4.39","0.0","Market Basket","8 oz","8 oz","No Image.jpg","","20"
"5924","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","Forto","Forto Energy Coffee Organic Vanilla Latte","","Forto Energy Coffee Organic Vanilla Latte","2.5","0.0","Market Basket","11 fl oz","11 fl oz","No Image.jpg","","17"
"6113","Beverages & Juices","Soft Drinks & Seltzers","Soft Drinks","Dr Pepper","Dr Pepper Original Soda","","Dr Pepper Original Soda","1.24","0.0","Market Basket","2 L","2 L","No Image.jpg","","17"
"9078","Condiments & Dressings","Preserved Dips & Spreads","Spreads","Trappist","Trappist Peach Preserves","","Trappist Peach Preserves","3.69","0.0","Market Basket","12 oz","12 oz","No Image.jpg","","3"
"6091","Beverages & Juices","Soft Drinks & Seltzers","Soft Drinks","Coca-Cola","Coca Cola Zero Sugar Box of Cans","","Coca Cola Zero Sugar Box of Cans","9.99","0.0","Market Basket","24 x 12 fl oz","24 x 12 fl oz","No Image.jpg","","17"
"5947","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","Finest Call","Finest Call Premium Mango Mix","","Finest Call Premium Mango Mix","4.99","0.0","Market Basket","33.8 fl oz","33.8 fl oz","No Image.jpg","","17"
"542","Laundry & Paper Goods","Laundry","Laundry Detergent","all","all stainlifters original 60 packs Laundry Detergent","","all stainlifters original 60 packs Laundry Detergent","13.11","1.0","Market Basket","39.7 oz","39.7 oz","No Image.jpg","","15"
"13022","Breakfast & Dairy","Cereal","Cereal","Essentials Everyday","Apple Crunchies Sweetened Multi grain Cereal","","Apple Crunchies Sweetened Multi grain Cereal","2.49","0.0","Market Basket","12.2 oz","12.2 oz","No Image.jpg","","5"
"5874","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","4C","4C Half & Half Iced Tea Lemonade","","4C Half & Half Iced Tea Lemonade","6.24","0.0","Market Basket","47.2 oz","47.2 oz","No Image.jpg","","17"
"5903","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","StarBucks","Starbucks Frappuccino Brown Butter Caramel","","Starbucks Frappuccino Brown Butter Caramel","3.36","0.0","Market Basket","13.7 fl oz","13.7 fl oz","No Image.jpg","","17"
"5189","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","LATE JULY","LATE JULY Organic Sea Salt Potato Chips","","LATE JULY Organic Sea Salt Potato Chips","4.69","0.0","Market Basket","5 oz","5 oz","No Image.jpg","","0"
"619","Laundry & Paper Goods","Paper Goods","Wipes","Kleenex","Kleenex Ultra Soft","","Kleenex Ultra Soft","2.5","1.0","Market Basket","110 count","110 count","No Image.jpg","","14"
"5354","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Austin","Austin Sandwich Crackers Peanut Butter on Cheese Crackers","","Austin Sandwich Crackers Peanut Butter on Cheese Crackers","2.34","0.0","Market Basket","11 oz","11 oz","No Image.jpg","","6"
"12968","Breakfast & Dairy","Breads & Rolls","Tortillas & Flat Bread","Joseph's","Joseph's Premium Wraps Traditional 10""","","Joseph's Premium Wraps Traditional 10""","1.89","0.0","Market Basket","16 oz","16 oz","No Image.jpg","","7"
"4858","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","Lay's","Lay's Baked Original","","Lay's Baked Original","5.14","0.0","Market Basket","6.25 oz","6.25 oz","No Image.jpg","","0"
"3513","Fresh Produce","Fresh Organic Vegetables","Pepper","Market Basket","Organic Mini Peppers","","Organic Mini Peppers","7.14","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","20"
"5369","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Enjoy Life","Enjoy Life Soft Baked Cookies Gingerbread Spice","","Enjoy Life Soft Baked Cookies Gingerbread Spice","6.23","0.0","Market Basket","6 oz","6 oz","No Image.jpg","","6"
"6276","Beverages & Juices","Water","Water","Glaceau","Glaceau Smart Water Antitoxidant","","Glaceau Smart Water Antitoxidant","1.24","0.0","Market Basket","33.8 fl oz","33.8 fl oz","No Image.jpg","","11"
"6559","Chips, Cookies & Snacks","Chips & Fruit Snacks","Rice Cake","Suzie's","Suzie's Thin Puffed Cakes Spelt & Flax","","Suzie's Thin Puffed Cakes Spelt & Flax","3.13","0.0","Market Basket","4.6 oz","4.6 oz","No Image.jpg","","19"
"4335","Meat & Seafood","Meat & Seafood Counter","Roast Beef","Thin 'n Trim","Thin 'n Trim Roast Beef","","Thin 'n Trim Roast Beef","10.99","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","22"
"5920","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","Peet's","Peet's Iced Espresso Black & White","","Peet's Iced Espresso Black & White","3.13","0.0","Market Basket","8 fl oz","8 fl oz","No Image.jpg","","17"
"5205","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Nabisco","Nabisco Premium Original Topped with Sea Salt Saltine Crackers Family Size","","Nabisco Premium Original Topped with Sea Salt Saltine Crackers Family Size","5.45","0.0","Market Basket","24 oz","24 oz","No Image.jpg","","6"
"6327","Beverages & Juices","Water","Sparkling Water","Polar","Polar Pink Grapefruit Dry Sparkling Can","","Polar Pink Grapefruit Dry Sparkling Can","3.74","0.0","Market Basket","6 x 7.5 fl oz","6 x 7.5 fl oz","No Image.jpg","","11"
"5199","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Milton's","Milton's Craft Bakers Gluten Free Baked Crackers Cheddar Cheese","","Milton's Craft Bakers Gluten Free Baked Crackers Cheddar Cheese","3.91","0.0","Market Basket","4.5 oz","4.5 oz","No Image.jpg","","6"
"7036","Cooking Needs","Baking & Cooking","Doughs, Gelatins & Bake Mixes","Royal","Royal Instant Pudding & Pie Filling","","Royal Instant Pudding & Pie Filling","0.49","0.0","Market Basket","1.85 oz","1.85 oz","No Image.jpg","","8"
"5921","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","Peet's","Peet's Iced Espresso Mocha","","Peet's Iced Espresso Mocha","3.13","0.0","Market Basket","8 fl oz","8 fl oz","No Image.jpg","","17"
"558","Laundry & Paper Goods","Laundry","Laundry Detergent","Xtra","Xtra Detergent Tropical Passion","","Xtra Detergent Tropical Passion","3.74","1.0","Market Basket","75 fl oz","75 fl oz","No Image.jpg","","15"
"5935","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","Giuliano","Giuliano Dirty Martini Craft Drink Mix","","Giuliano Dirty Martini Craft Drink Mix","3.49","0.0","Market Basket","5 fl oz","5 fl oz","No Image.jpg","","17"
"5402","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Back to Nature","Back to Nature Cheese Flavored Crackers","","Back to Nature Cheese Flavored Crackers","6.23","0.0","Market Basket","6 oz","6 oz","No Image.jpg","","6"
"4917","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","Ruffles","Ruffles Double Crunch Hot Wings","","Ruffles Double Crunch Hot Wings","6.23","0.0","Market Basket","7.75 oz","7.75 oz","No Image.jpg","","0"
"6496","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","David","David Roasted & Salted Pumpkin Seeds","","David Roasted & Salted Pumpkin Seeds","3.11","0.0","Market Basket","5 oz","5 oz","No Image.jpg","","6"
"4125","Meat & Seafood","Meat & Seafood Counter","Chicken Breast","Perdue","Perdue Chicken Breast","","Perdue Chicken Breast","4.89","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","22"
"5311","Chips, Cookies & Snacks","Cookies & Crackers","Cookies & Cakes","Newman's Own","Newman's Own Original Cookies","","Newman's Own Original Cookies","3.91","0.0","Market Basket","8 oz","8 oz","No Image.jpg","","6"
"5883","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","4C","4C Iced Tea Mix Natural Lemon Flavor","","4C Iced Tea Mix Natural Lemon Flavor","6.24","0.0","Market Basket","4 lb","4 lb","No Image.jpg","","17"
"529","Laundry & Paper Goods","Laundry","Scent Booster","Arm & Hammer","Arm & Hammer Clean Scentsations Scent booster Fresh Burst","","Arm & Hammer Clean Scentsations Scent booster Fresh Burst","4.99","1.0","Market Basket","24 oz","24 oz","No Image.jpg","","15"
"6547","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","Dang","Dang Caramel Sea Salt Coconut Chips","","Dang Caramel Sea Salt Coconut Chips","4.99","0.0","Market Basket","3.17 oz","3.17 oz","No Image.jpg","","6"
"6410","Beverages & Juices","Water","Sparkling Water","Spindrift","Spindrift Sparkling Water Cucumber","","Spindrift Sparkling Water Cucumber","6.24","0.0","Market Basket","8 x 12 fl oz","8 x 12 fl oz","No Image.jpg","","11"
"6005","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Monster","Monster Energy Ultra Rosa","","Monster Energy Ultra Rosa","2.49","0.0","Market Basket","16 fl oz","16 fl oz","No Image.jpg","","17"
"4150","Meat & Seafood","Meat & Seafood Counter","Ham","Carando","Carando Spiral Sliced Ham","","Carando Spiral Sliced Ham","21.89","0.0","Market Basket","1 lb","1 lb","No Image.jpg","","22"
"6038","Beverages & Juices","Juices & Refrigerated Drinks","Juice & Nectars","Reese","Reese Maraschino Syrup - Sweet Essence of Cherry","","Reese Maraschino Syrup - Sweet Essence of Cherry","3.74","0.0","Market Basket","8 fl oz","8 fl oz","No Image.jpg","","17"
"6468","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","P3 - Portable Protein Pack","P3 Honey Roasted Peanuts, Sunflower Kernels, Sweet & Spicy Teriyaki Beef Jerky","","P3 Honey Roasted Peanuts, Sunflower Kernels, Sweet & Spicy Teriyaki Beef Jerky","6.24","0.0","Market Basket","5.4 oz","5.4 oz","No Image.jpg","","6"
"5180","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Good Thins","Good Thins Three Cheese flavoured Rice Snacks Gluten Free","","Good Thins Three Cheese flavoured Rice Snacks Gluten Free","5.47","0.0","Market Basket","3.5 oz","3.5 oz","No Image.jpg","","6"
"6493","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","Bob's Red Mill","Bob's Red Mill Premium Shelled Sunflower Seeds","","Bob's Red Mill Premium Shelled Sunflower Seeds","2.5","0.0","Market Basket","10 oz","10 oz","No Image.jpg","","6"
"6006","Beverages & Juices","Energy & Sports Drinks","Energy & Sports Drinks","Monster","Monster Energy Ultra Fiesta","","Monster Energy Ultra Fiesta","2.49","0.0","Market Basket","16 fl oz","16 fl oz","No Image.jpg","","17"
"4240","Meat & Seafood","Packaged Meat & Seafood","Ham","Smithfield","Smithfield Anytime Favorites Hardwood Smoked Steak Ham","","Smithfield Anytime Favorites Hardwood Smoked Steak Ham","4.49","0.0","Market Basket","1.23 oz","1.23 oz","No Image.jpg","","22"
"5882","Beverages & Juices","Cocoa & Drink Mixes","Cocoa & Drink Mixes","4C","4C Iced Tea Mix Peach","","4C Iced Tea Mix Peach","6.24","0.0","Market Basket","4 lb","4 lb","No Image.jpg","","17"
"4834","Chips, Cookies & Snacks","Chips & Fruit Snacks","Chips & Pretzels","Chex Mix","Chex Mix Cheddar Savory Snack Mix","","Chex Mix Cheddar Savory Snack Mix","4.67","0.0","Market Basket","15 oz","15 oz","No Image.jpg","","0"
"591","Laundry & Paper Goods","Laundry","Fabric Softener","Final Touch","Final Touch Fabric Softener plus conditioner Lavender 36 Loads","","Final Touch Fabric Softener plus conditioner Lavender 36 Loads","2.74","1.0","Market Basket","72 fl oz","72 fl oz","No Image.jpg","","15"
"6527","Chips, Cookies & Snacks","Nuts, Seeds & Dried Fruit","Nuts, Seeds & Dried Fruit","Sunmaid","Sunmaid Vanilla Yogurt Flavored Raisins","","Sunmaid Vanilla Yogurt Flavored Raisins","3.74","0.0","Market Basket","5 oz","5 oz","No Image.jpg","","6"
"559","Laundry & Paper Goods","Laundry","Laundry Detergent","Xtra","Xtra Plus OXI Clean Crystal Clean 40 Loads Laundry Detergent","","Xtra Plus OXI Clean Crystal Clean 40 Loads Laundry Detergent","3.74","1.0","Market Basket","75 fl oz","75 fl oz","No Image.jpg","","15"
"6263","Beverages & Juices","Water","Water","Fiji","Fiji Natural Artesian Water","","Fiji Natural Artesian Water","24.99","0.0","Market Basket","24 x 500 ml","24 x 500 ml","No Image.jpg","","11"
"4525","Meat & Seafood","Lunch Meat","Ham","Smithfield","Smithfield Hardwood Smoked Ham","","Smithfield Hardwood Smoked Ham","31.9","0.0","Market Basket","Approx: 10.0 lb at $3.19/lb","Approx: 10.0 lb at $3.19/lb","No Image.jpg","","22"
"532","Laundry & Paper Goods","Laundry","Fabric Softener","all","all fabric softener free clear 40 loads","","all fabric softener free clear 40 loads","3.74","1.0","Market Basket","32 fl oz","32 fl oz","No Image.jpg","","15"
"5899","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","StarBucks","Starbucks Doubleshot Energy Mocha","","Starbucks Doubleshot Energy Mocha","3.36","0.0","Market Basket","15 fl oz","15 fl oz","No Image.jpg","","17"
"6189","Beverages & Juices","Ginger Ale & Ginger Beer","Ginger Ale","Schweppes","Schweppes Ginger Ale Can","","Schweppes Ginger Ale Can","4.38","0.0","Market Basket","6 x 7.5 fl oz","6 x 7.5 fl oz","No Image.jpg","","17"
"5418","Chips, Cookies & Snacks","Cookies & Crackers","Crackers","Nabisco","Oreo Mini Go Paks","","Oreo Mini Go Paks","1.56","0.0","Market Basket","3.5 oz","3.5 oz","No Image.jpg","","6"
"6405","Beverages & Juices","Water","Sparkling Water","Sparkling ICE","Sparkling ICE 4 Pack","","Sparkling ICE 4 Pack","12.49","0.0","Market Basket","12 x 17 fl oz","12 x 17 fl oz","No Image.jpg","","11"
"5917","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","StarBucks","Starbucks Iced Espresso Caffe Latte","","Starbucks Iced Espresso Caffe Latte","3.36","0.0","Market Basket","14 fl oz","14 fl oz","No Image.jpg","","17"
"537","Laundry & Paper Goods","Laundry","Laundry Detergent","all","all stainlifters free clear detergent 24 Loads Laundry Detergent","","all stainlifters free clear detergent 24 Loads Laundry Detergent","3.74","1.0","Market Basket","36 fl oz","36 fl oz","No Image.jpg","","15"
"6337","Beverages & Juices","Soft Drinks & Seltzers","Seltzer","Polar","Polar Original Seltzer","","Polar Original Seltzer","1.24","0.0","Market Basket","2 L","2 L","No Image.jpg","","11"
"5889","Beverages & Juices","Tea, Coffee, Milk & Coconut Water","Single To-Go Coffee","Dunkin' Donuts","Dunkin' Donuts French Vanilla","","Dunkin' Donuts French Vanilla","3.13","0.0","Market Basket","13.7 fl oz","13.7 fl oz","No Image.jpg","","17"
"6328","Beverages & Juices","Water","Sparkling Water","Polar","Polar Orange Dry Sparkling Water Cans","","Polar Orange Dry Sparkling Water Cans","3.74","0.0","Market Basket","6 x 7.5 fl oz","6 x 7.5 fl oz","No Image.jpg","","11"
"468","Laundry & Paper Goods","Laundry","Laundry Detergent","Method","method laundry detergent ginger mango","","method laundry detergent ginger mango","14.99","1.0","Market Basket","1.58 L","1.58 L","No Image.jpg","","15"
